product_id,name,department,clothing,type_of_clothing,price,color
1228206003,quần dài túi hộp relaxed fit,man,trousers,cargo,74900,"màu be nhạt (#b5afa0), màu đen (#272628), màu xanh kaki (#5c6054), màu nâu đậm (#4b3935)"
1106189001,quần dài túi hộp vải ripstop regular fit,man,trousers,cargo,99900,"màu đen (#272628), màu xanh kaki (#5d5950), màu xám đậm (#4f5155), màu be nhạt (#d4d0c8)"
1233111002,áo sơ mi vân nổi cổ hai ve loose fit,man,shirt,casual,74900,"màu trắng (#f1f0e2), màu hồng (#bdafb3)"
1229332001,áo sơ mi xếp ly loose fit,man,shirt,casual,69900,"màu đen (#272628), màu be nhạt (#dfd8c9)"
1228015001,áo sơ mi cổ hai ve vải linen pha regular fit,man,shirt,casual,69900,"màu trắng (#ffffff), màu be nhạt (#efefdf), màu xanh tím than (#2b2c32), màu xanh dương nhạt (#afbfdf)"
1236475002,áo thun kiểu bạc màu loose fit,man,shirt,shortsleeve,44900,màu xám đậm (#272628)
1101074034,áo thun cotton pima slim fit,man,shirt,shortsleeve,37900,"màu xám nhạt đốm (#afafaf), màu trắng (#ffffff), màu đen (#272628), màu xanh tím than (#2b2c32)"
1235999001,quần jogger thể thao drymove™ slim fit,man,sport,bottoms,79900,"màu đen (#272628), màu xám đậm (#494a4f)"
1231065003,quần dài worker relaxed fit,man,trousers,cargo,74900,màu be (#a29f86)
1241015002,quần dài túi hộp relaxed fit,man,trousers,cargo,99900,"màu xanh kaki (#5c6054), màu đen (#272628), màu be (#b5afa0)"
1024711029,slim jeans,man,trousers,slim,99900,"màu xanh denim (#798db2), màu đen (#383638), màu xanh denim nhạt (#8898ac), màu xanh denim nhạt (#adbad1)"
1227428006,áo ba lỗ thể thao drymove™,man,sportswear,activity,32900,"màu xanh kaki/hoa văn (#32393b), màu đen (#272628)"
1241774001,áo hoodie in hình loose fit,man,jacket,hoodies,79900,"màu đen/soho heights (#272628), màu kem (#eeede4)"
1241739001,áo nỉ cổ khoá kéo ở trên regular fit,man,jacket,turtleneck,69900,"màu xanh tím than (#1a2840), màu kem (#eeede4)"
1223045003,áo sơ mi loose fit,man,shirt,casual,49900,"màu đen (#272628), màu nâu (#4b3935)"
1238714002,quần dài kiểu may đo slim fit,man,blazerssuits,trousers,79900,màu trắng (#f1f0e2)
1125749001,áo nỉ kéo khoá ở trên relaxed fit,man,jacket,sweatshirt,74900,màu đen (#272628)
1223045002,áo sơ mi loose fit,man,shirt,casual,49900,"màu nâu (#4b3935), màu đen (#272628)"
1232515001,áo sơ mi vân nổi loose fit,man,shirt,casual,59900,"màu trắng (#f1f0e2), màu xanh tím than (#1a2840)"
1228015002,áo sơ mi cổ hai ve vải linen pha regular fit,man,shirt,casual,69900,"màu be nhạt (#efefdf), màu trắng (#ffffff), màu xanh tím than (#2b2c32), màu xanh dương nhạt (#afbfdf)"
1228206004,quần dài túi hộp relaxed fit,man,trousers,cargo,74900,"màu nâu đậm (#4b3935), màu đen (#272628), màu xanh kaki (#5c6054), màu be nhạt (#b5afa0)"
944718118,quần đùi bơi hoa văn,man,swimwear,swimshorts,49900,"màu xanh dương nhạt/hoa văn (#6089c2), màu xanh dương/chuyển màu (#6089c2), màu xanh dương nhạt/hoa văn (#6089c2), màu be/hoa văn (#b5afa0)"
1232260005,áo jumper dệt kim mịn slim fit,man,jacket,jumpers,49900,"màu trắng (#ecebe9), màu xám đậm (#848287), màu xanh tím than (#2b2c32)"
841808013,áo sơ mi slim fit,man,shirt,dressed,59900,"màu xanh tím than (#2b2c32), màu trắng (#ffffff), màu đen (#272628), màu be xám (#7c746b)"
1241758004,áo ba lỗ slim fit,man,shirt,tanks,39900,màu đỏ rượu (#5b313d)
1241767001,áo sơ mi jersey ren regular fit,man,shirt,casual,69900,"màu kem (#e9e4da), màu đen (#272628)"
1207768008,áo sơ mi linen pha ngắn tay regular fit,man,shirt,casual,49900,màu xanh lá xám (#949488)
1207932002,áo thun dệt kim regular fit,man,shirt,shortsleeve,49900,màu đen (#272628)
1243868001,bộ đồ ngủ vải jersey,man,nightwearloungewear,pyjamas,49900,màu xám đậm (#4f5155)
1216501005,áo thun coolmax® regular fit,man,shirt,shortsleeve,49900,"màu be/fleurs (#a1997a), màu xanh tím than/france (#1a2840)"
1240961001,áo dài tay dệt ô vuông regular fit,man,shirt,longsleeve,49900,"màu xanh tím than (#1a2840), màu kem (#eeede4)"
1236607001,áo sơ mi slim fit,man,shirt,dressed,59900,màu trắng (#ffffff)
1235413003,baggy jeans,man,trousers,loose,99900,"màu be denim (#ded8c5), màu xanh denim nhạt (#798db2), màu đen (#29282d), màu đen vintage (#232327)"
1232260004,áo jumper dệt kim mịn slim fit,man,jacket,jumpers,49900,"màu xanh tím than (#2b2c32), màu xám đậm (#848287), màu trắng (#ecebe9)"
811993070,regular jeans,man,trousers,regular,99900,"màu xanh denim (#5f6475), màu đen (#2e2e30), màu xanh denim nhạt (#8898ac), màu xanh denim (#b1bed7)"
1228156003,áo sơ mi slim fit,man,shirt,dressed,74900,"màu xanh dương nhạt (#afbfdf), màu trắng (#ffffff), màu đen (#272628)"
1228144004,quần dài cotton slim fit,man,trousers,dressed,79900,"màu be nhạt (#c9c4ba), màu trắng (#f0f1f0)"
811993072,regular jeans,man,trousers,regular,99900,"màu xanh denim (#798db2), màu đen (#2e2e30), màu xanh denim nhạt (#8898ac), màu xanh denim (#5f6475)"
1238634002,quần short bơi,man,swimwear,swimshorts,39900,"màu đỏ rượu (#5b313d), màu be nhạt (#b5afa0)"
1207871001,áo khoác slim fit,man,blazerssuits,blazers,2299000,màu xanh tím than (#2b2c32)
1228144003,quần dài cotton slim fit,man,trousers,dressed,79900,"màu trắng (#f0f1f0), màu be nhạt (#c9c4ba)"
1106189014,quần dài túi hộp vải ripstop regular fit,man,trousers,cargo,99900,"màu be nhạt (#d4d0c8), màu đen (#272628), màu xanh kaki (#5d5950), màu xám đậm (#4f5155)"
1106189002,quần dài túi hộp vải ripstop regular fit,man,trousers,cargo,99900,"màu xanh kaki (#5d5950), màu đen (#272628), màu xám đậm (#4f5155), màu be nhạt (#d4d0c8)"
1205476004,quần dài túi hộp loose fit,man,trousers,cargo,99900,"màu be (#dadacd), màu xám-xanh lá đậm (#5c6054)"
714026062,quần tây slim fit,man,blazerssuits,trousers,89900,"màu xám đậm đốm (#62615e), màu đen (#272628), màu xanh tím than (#2b2c32), màu be xám (#7c746b)"
783354005,áo khoác linen slim fit,man,blazerssuits,blazers,1999000,màu be nhạt (#efefdf)
977237003,áo sơ mi chống nhăn regular fit,man,shirt,longsleeved,49900,"màu đen (#272628), màu trắng (#ffffff)"
1112992009,áo sơ mi ngắn tay regular fit,man,shirt,casual,32900,màu đen (#272628)
931747006,regular tapered jeans,man,trousers,regular,94900,màu xanh denim nhạt (#8898ac)
713995043,áo khoác skinny fit,man,blazerssuits,blazers,1999000,màu đen (#272628)
1207894001,quần tây slim fit,man,blazerssuits,trousers,1299000,màu xanh tím than (#2b2c32)
1176809001,quần dài dệt chéo slim fit,man,trousers,dressed,89900,màu đen (#272628)
1158129001,áo hoodie thể thao drymove™ loose fit,man,sportswear,activity,99900,"màu đen (#272628), màu xanh tím than (#2d3446), màu xám đậm/training team (#494a4f)"
1227148002,áo sơ mi khoác nhẹ vải dạ regular fit,man,jacketscoats,shirtjackets,79900,"màu xám (#989799), màu đen (#272628), màu be xám nhạt (#b5afa0)"
979945045,loose jeans,man,trousers,loose,99900,"màu xanh denim đậm (#737fa1), màu xanh denim nhạt (#8898ac), màu đen (#2e2e30), màu xanh denim nhạt (#798db2)"
608945125,áo thun loose fit,man,shirt,shortsleeve,29900,"màu tím (#59526c), màu trắng (#ffffff), màu đen (#272628), màu xanh lá đậm (#384440)"
1236144001,áo sơ mi khoác nhẹ vải cào bông regular fit,man,jacketscoats,shirtjackets,99900,"màu đen (#272628), màu be (#7c746b)"
1232125003,quần tây regular fit,man,blazerssuits,trousers,79900,"màu xanh tím than (#2b2c32), màu đen (#272628), màu xám đậm (#383a3d), màu xám đậm/kẻ nhỏ (#3a3a3d)"
1002227024,quần jogger túi hộp slim fit,man,trousers,cargo,69900,"màu xám nhạt (#bfc2c1), màu đen (#272628), màu xanh kaki (#545349), màu xám đậm (#54575b)"
1240964001,áo khoác kéo khoá regular fit,man,jacketscoats,jackets,99900,"màu xanh tím than (#1a2840), màu xám đậm (#505050)"
1187633008,quần short linen pha regular fit,man,shorts,,62900,"màu xanh dương đậm  (#3e4550), màu đen (#272628)"
967154027,áo polo coolmax® slim fit,man,shirt,polo,39900,"màu be nhạt (#c0bbad), màu đen (#272628), màu trắng (#ffffff), màu xám đậm (#5c595b)"
1235413006,baggy jeans,man,trousers,loose,99900,"màu đen vintage (#232327), màu xanh denim nhạt (#798db2), màu đen (#29282d), màu be denim (#ded8c5)"
1227148001,áo sơ mi khoác nhẹ vải dạ regular fit,man,jacketscoats,shirtjackets,79900,"màu đen (#272628), màu xám (#989799), màu be xám nhạt (#b5afa0)"
1235414003,baggy cargo jeans,man,trousers,loose,1299000,"màu xanh dương đậm (#323842), màu xanh denim (#79829d), màu đen (#29282d), màu nâu denim (#4b3935)"
1034065142,áo thun in hình loose fit,man,shirt,printed,39900,"màu trắng/one winner (#ffffff), màu trắng/meadow flowers (#f4f3e9), màu trắng/less is more (#ffffff), đen/keep your friends close (#272628)"
795243035,áo jersey dệt ô vuông slim fit,man,shirt,,44900,"màu xám nhạt (#afafaf), màu đen (#272628), màu trắng (#ffffff), màu be nhạt (#c0bbad)"
1241059001,áo hoodie giặt phai loose fit,man,jacket,hoodies,89900,"màu đen (#272628), màu nâu đậm (#3f3838), màu be nhạt (#ded8c5)"
1119476020,giày thể thao,man,shoes,sneakers,59900,"màu trắng (#ffffff), màu đen (#272628)"
1119476021,giày thể thao,man,shoes,sneakers,59900,"màu đen (#272628), màu trắng (#ffffff)"
1214026001,giày derby,man,shoes,dressed,99900,"màu đen (#272628), màu nâu (#353031)"
1174963001,giày loafer đế chunky,man,shoes,loafers,1129000,màu đen (#272628)
1178834007,giày loafer,man,shoes,loafers,1299000,màu đen (#272628)
544181012,thắt lưng vải co giãn,man,accessories,beltsandbraces,37900,"màu xanh tím than (#1a2840), màu đen (#272628)"
1048567051,mũ lưỡi trai cotton có hoạ tiết thêu,man,accessories,hatscaps,24900,màu xanh denim/moss park (#2b2c32)
302334001,thắt lưng kiểu bện,man,accessories,beltsandbraces,39900,màu xanh dương đậm (#393b47)
1207728001,mũ lưỡi trai thể thao chống nước,man,accessories,hats,29900,màu đen (#272628)
982708029,mũ lưỡi trai cotton dệt chéo,man,accessories,hatscaps,24900,"màu be (#c1ac93), màu đen (#272628), màu xám đậm (#4f5155), màu be đậm (#736a63)"
1240430001,túi shopper,man,accessories,bags,79900,màu đen (#272628)
1240959014,mũ dệt kim gân nổi,man,accessories,hatscaps,24900,màu xám đậm đốm (#6e6e6e)
1182018001,thắt lưng da,man,accessories,beltsandbraces,57900,màu đen (#272628)
731851001,thắt lưng vải,man,accessories,beltsandbraces,24900,màu đen (#272628)
1156155002,kính mát thể thao,man,sportswear,activity,49900,màu xám đậm (#494a4f)
1229736003,ba lô thể thao chống nước,man,accessories,bags,94900,màu be nhạt (#b7b2ac)
982708001,mũ lưỡi trai cotton dệt chéo,man,accessories,hatscaps,24900,"màu đen (#272628), màu be (#c1ac93), màu xám đậm (#4f5155), màu be đậm (#736a63)"
982708056,mũ lưỡi trai cotton dệt chéo,man,accessories,hatscaps,24900,"màu be đậm (#736a63), màu đen (#272628), màu be (#c1ac93), màu xám đậm (#4f5155)"
1002288001,thắt lưng da,man,accessories,beltsandbraces,49900,"màu đen (#272628), màu nâu (#5f4b39)"
1204998001,túi đựng bình nước vải canvas,man,accessories,bags,99900,màu trắng/basquiat (#eae3d2)
1067015001,túi đeo vai nhỏ,man,accessories,bags,39900,màu đen (#272628)
1002293001,thắt lưng da,man,accessories,beltsandbraces,49900,"màu đen (#272628), màu nâu (#5f4b39)"
1231862001,mũ lưỡi trai cotton hoạ tiết trừu tượng,man,accessories,hatscaps,99900,màu đen/hoa văn (#3e558f)
1002293002,thắt lưng da,man,accessories,beltsandbraces,49900,"màu nâu (#5f4b39), màu đen (#272628)"
982708055,mũ lưỡi trai cotton dệt chéo,man,accessories,hatscaps,24900,"màu xám đậm (#4f5155), màu đen (#272628), màu be (#c1ac93), màu be đậm (#736a63)"
1210563001,băng đô chạy bộ giữ ấm,man,sportswear,activity,29900,màu đen (#272628)
1240434001,túi shopper bằng cotton canvas,man,accessories,bags,89900,màu đen (#272628)
1238968002,mũ lưỡi trai vải nhung tăm,man,accessories,hatscaps,32900,"màu xanh dương đậm (#2b2c32), màu xám (#7c7d81)"
982708063,mũ lưỡi trai cotton dệt chéo,man,accessories,hatscaps,24900,"màu be đậm (#997a59), màu đen (#272628), màu be (#c1ac93), màu xám đậm (#4f5155)"
982708062,mũ lưỡi trai cotton dệt chéo,man,accessories,hatscaps,24900,"màu xám (#989799), màu đen (#272628), màu be (#c1ac93), màu xám đậm (#4f5155)"
1238968003,mũ lưỡi trai vải nhung tăm,man,accessories,hatscaps,32900,"màu xám (#7c7d81), màu xanh dương đậm (#2b2c32)"
1240437001,túi đeo hông,man,accessories,bags,69900,màu đen (#272628)
1241369001,mũ lưỡi trai thêu hoạ tiết,man,accessories,hatscaps,37900,màu xám/nyc (#989799)
1227428005,áo ba lỗ thể thao drymove™,man,sportswear,activity,32900,"màu đen (#272628), màu xanh kaki/hoa văn (#32393b)"
1217052001,quần short chạy bộ hai lớp bằng vải drymove™,man,sportswear,activity,99900,màu đen (#272628)
1198931001,quần tập drymove™,man,sportswear,activity,79900,màu đen (#272628)
1230514002,áo thể thao drymove™ regular fit,man,sportswear,activity,39900,màu xanh kaki/hoa văn (#5e5648)
1225654002,áo hoodie kéo khoá thể thao drymove™,man,sportswear,activity,99900,"màu xám đậm (#494a4f), màu đen (#272628)"
1229422003,quần short thể thao 2 trong 1 dài vừa drymove™,man,sportswear,activity,59900,màu xám đậm (#494a4f)
1235999002,quần jogger thể thao drymove™ slim fit,man,sport,bottoms,79900,"màu xám đậm (#494a4f), màu đen (#272628)"
1209707003,áo nhẹ chạy bộ drymove™ regular fit,man,sportswear,activity,49900,màu xanh lá đậm/hoa văn (#32393b)
1234392002,áo jumper cổ khoá kéo dệt kim mịn slim fit,man,jacket,jumpers,79900,"màu be xám nhạt đốm (#c1ac93), màu đen (#272628), màu xanh tím than (#2b2c32), màu xanh lá đậm (#3a3c3b)"
1232260003,áo jumper dệt kim mịn slim fit,man,jacket,jumpers,49900,"màu xám đậm (#848287), màu xanh tím than (#2b2c32), màu trắng (#ecebe9)"
1005941021,áo jumper slim fit,man,jacket,jumpers,79900,màu xanh tím than (#2b2c32)
1244312001,áo sơ mi khoác dệt chéo regular fit,man,jacketscoats,jackets,1299000,"màu đen (#272628), màu xám đậm (#4f5155)"
1238668003,áo polo dệt kim mịn slim fit,man,jacket,jumpers,79900,màu xanh tím than (#2b2c32)
1238668001,áo polo dệt kim mịn slim fit,man,jacket,jumpers,79900,màu đen (#272628)
1234392005,áo jumper cổ khoá kéo dệt kim mịn slim fit,man,jacket,jumpers,79900,"màu xanh tím than (#2b2c32), màu đen (#272628), màu be xám nhạt đốm (#c1ac93), màu xanh lá đậm (#3a3c3b)"
1234392007,áo jumper cổ khoá kéo dệt kim mịn slim fit,man,jacket,jumpers,79900,"màu xanh lá đậm (#3a3c3b), màu đen (#272628), màu be xám nhạt đốm (#c1ac93), màu xanh tím than (#2b2c32)"
1236723001,áo khoác len pha regular fit,man,blazerssuits,blazers,2299000,"màu xanh tím than (#2b2c32), dark grey marl (#48474b)"
713986080,áo khoác slim fit,man,blazerssuits,blazers,1499000,"màu xám đậm (#3a3a3d), màu đen (#272628), màu xanh dương đậm (#54586d), màu xanh tím than (#2b2c32)"
1236723003,áo khoác len pha regular fit,man,blazerssuits,blazers,2299000,"dark grey marl (#48474b), màu xanh tím than (#2b2c32)"
1234903001,quần dài len pha loose fit,man,blazerssuits,trousers,1299000,màu be xám đậm (#7c746b)
1231745001,áo khoác len pha hai hàng khuy regular fit,man,blazerssuits,blazers,2299000,màu be đậm đốm (#7c746b)
714026069,quần tây slim fit,man,blazerssuits,trousers,89900,"màu be xám (#7c746b), màu đen (#272628), màu xám đậm đốm (#62615e), màu xanh tím than (#2b2c32)"
1241439001,quần dài kiểu may đo bằng viscose pha,man,blazerssuits,trousers,1299000,màu be xám nhạt đốm (#b1aaa7)
963662001,áo thun cotton,woman,shirt,shortsleeve,17900,"màu trắng (#fdfdfc), màu đen (#272628), màu xám nhạt đốm (#9c9ea5), màu be xám (#83786f)"
1204904010,áo jersey may nhún vải,woman,shirt,longsleeve,22900,"màu đen (#272628), màu xanh kaki đậm (#5d584c), màu kem (#f0f1f0)"
1237748008,áo vải lưới nhiều lớp,woman,shirtblouses,blouses,49900,"màu quả mơ (#b77867), màu đen/hoa (#272628)"
963662103,áo thun cotton,woman,shirt,shortsleeve,17900,"màu be xám (#83786f), màu trắng (#fdfdfc), màu đen (#272628), màu xám nhạt đốm (#9c9ea5)"
963662002,áo thun cotton,woman,shirt,shortsleeve,17900,"màu đen (#272628), màu trắng (#fdfdfc), màu xám nhạt đốm (#9c9ea5), màu be xám (#83786f)"
1206236021,áo thun dáng thụng,woman,shirt,shortsleeve,37900,"màu đỏ/28 (#8d3847), white/sculpt dreams (#ece9e2)"
1204904009,áo jersey may nhún vải,woman,shirt,longsleeve,22900,"màu kem (#f0f1f0), màu xanh kaki đậm (#5d584c), màu đen (#272628)"
1237626003,áo gi-lê chui đầu cổ chữ v,woman,jacket,jumpers,24900,"màu trắng (#f0f1f0), màu xanh tím than (#272836), màu be nhạt (#d4d0c8)"
1259560001,chân váy vân nổi có viền vắt sổ,woman,skirts,highwaisted,44900,"màu kem (#ece9e2), màu nâu đậm (#3d3533), màu đen (#333538)"
999727057,áo gân nổi sợi sồi pha,woman,shirt,longsleeve,24900,"màu đỏ rượu (#512529), màu đen (#272628), màu trắng (#e9e4da), màu be xám đậm (#957f79)"
1230818002,quần dài ống rộng kiểu may đo,woman,trousers,dressed,49900,"màu xám đốm (#666b75), màu đen (#272628)"
1195434001,quần dài vải jersey,woman,trousers,highwaisted,39900,màu đen (#272628)
1259560002,chân váy vân nổi có viền vắt sổ,woman,skirts,highwaisted,44900,"màu nâu đậm (#3d3533), màu kem (#ece9e2), màu đen (#333538)"
1226252014,áo jumper,woman,jacket,jumpers,39900,"màu be nhạt/kẻ (#d4d0c8), màu be nhạt/kẻ (#ece9e2), màu xanh tím than/kẻ (#272836), màu kem/kẻ (#54575b)"
1259558002,áo peplum vân nổi viền vắt sổ,woman,divided,,29900,màu kem (#ece9e2)
1210804008,áo khoác trenchcoat ngắn,woman,jacketscoats,jackets,1299000,màu be xám nhạt (#bdb8ad)
579541072,áo khoác mỏng dệt kim mịn,woman,jacket,,29900,"màu kem (#eeede4), màu đen (#272628)"
1248789001,váy tunic chiffon viền diềm nhún,woman,dresses,aline,69900,"màu kem (#ece9e2), màu nâu đậm/hoa (#3d3533)"
1150469002,áo thun cotton,woman,shirt,shortsleeve,14900,"màu trắng (#fdfdfc), màu đen (#272628), màu xám nhạt đốm (#9c9ea5)"
1209534005,straight high jeans,woman,trousers,straight,49900,"màu xanh denim đậm (#4c5164), màu xanh dương (#798db2), màu đen (#272628), màu trắng (#ecedec)"
1260200001,áo thun ôm,woman,shirt,shortsleeve,14900,"màu đen (#272628), màu xám đậm (#433f44)"
1193900029,áo hoodie lửng kéo khoá,woman,jacket,hoodies,39900,"màu hồng khói (#ae8c9c), màu đen (#272628), màu xám nhạt đốm (#c8c8c8), màu xám đậm (#4c4d50)"
963662138,áo thun cotton,woman,shirt,shortsleeve,17900,"màu be đậm (#6a615d), màu trắng (#fdfdfc), màu đen (#272628), màu xám nhạt đốm (#9c9ea5)"
1158565002,áo dài tay,woman,shirt,longsleeve,19900,"màu trắng (#ecedec), màu đen (#272628), màu xanh dương (#5d718d), màu đen (#272628)"
1252107003,áo cổ rùa có vân nổi,woman,shirt,longsleeve,29900,"màu trắng (#f0eeed), màu xanh dương nhạt (#acbbc9), màu đen (#272628)"
1056633040,áo thun in hoạ tiết,woman,shirt,printed,24900,"màu trắng/kẻ (#f0eeed), màu trắng/cannes (#f0eeed)"
1259560003,chân váy vân nổi có viền vắt sổ,woman,skirts,highwaisted,44900,"màu đen (#333538), màu kem (#ece9e2), màu nâu đậm (#3d3533)"
1246799001,áo khoác vải bouclé đính hạt giả kim cương,woman,blazerswaistcoats,oversized,1399000,màu đen/hạt giả kim cương (#272628)
1240497001,áo cotton dài tay,woman,shirt,longsleeve,29900,"màu đen (#272628), màu xám đậm (#4c4d50), màu be xám nhạt (#9f978f), màu trắng (#ecedec)"
1035873001,quần legging ống loe,woman,trousers,leggings,39900,"màu đen (#272628), màu đỏ rượu (#330f1a)"
1256399001,chân váy jersey tròn,woman,skirts,highwaisted,49900,màu hồng khói (#d6bab6)
579541001,áo khoác mỏng dệt kim mịn,woman,jacket,,29900,"màu đen (#272628), màu kem (#eeede4)"
1226449013,áo thun in hình,woman,shirt,printed,24900,"màu xanh dương nhạt/paris (#9da1b8), màu be nhạt/california (#b5a889), màu trắng/hoạ tiết in (#f0f1f0)"
1150469001,áo thun cotton,woman,shirt,shortsleeve,14900,"màu đen (#272628), màu trắng (#fdfdfc), màu xám nhạt đốm (#9c9ea5)"
963662106,áo thun cotton,woman,shirt,shortsleeve,17900,"màu be nhạt (#d0c9c0), màu trắng (#fdfdfc), màu đen (#272628), màu xám nhạt đốm (#9c9ea5)"
1253120001,áo trễ vai xếp rủ,woman,shirt,longsleeve,39900,màu đen (#272628)
1198432055,áo thun in hình,woman,shirt,printed,14900,"màu hồng/courage (#bdafb3), màu đỏ/paris jeux (#bc0a28)"
1234741001,áo thun ôm,woman,shirt,shortsleeve,14900,"màu đen (#272628), màu xanh dương nhạt (#aebace)"
963662097,áo thun cotton,woman,shirt,shortsleeve,17900,"màu xám nhạt đốm (#9c9ea5), màu trắng (#fdfdfc), màu đen (#272628), màu be xám (#83786f)"
1228404012,áo thun ôm,woman,shirt,shortsleeve,14900,"màu hồng nhạt (#d6bab6), màu xanh dương nhạt (#aebace)"
1240497004,áo cotton dài tay,woman,shirt,longsleeve,29900,"màu trắng (#ecedec), màu đen (#272628), màu xám đậm (#4c4d50), màu be xám nhạt (#9f978f)"
1200001004,áo đính kim sa,woman,shirt,shortsleeve,49900,"màu đen (#272628), màu kem (#f0eeed)"
1252107001,áo cổ rùa có vân nổi,woman,shirt,longsleeve,29900,"màu xanh dương nhạt (#acbbc9), màu đen (#272628), màu trắng (#f0eeed)"
1254873006,quần dài ống rộng vải nhăn,woman,trousers,highwaisted,39900,"màu đen (#272628), màu nâu đậm (#53423c), màu kem (#ece9e2)"
1240985003,áo thun,woman,shirt,shortsleeve,29900,"màu xanh tím than/paris (#272836), màu trắng/kẻ màu đỏ rượu (#ece7e1), màu trắng/paris (#f0eeed)"
1226252008,áo jumper,woman,jacket,jumpers,39900,"màu đen/kẻ (#272628), màu be nhạt/kẻ (#ece9e2), màu xanh tím than/kẻ (#272836), màu kem/kẻ (#54575b)"
1230818001,quần dài ống rộng kiểu may đo,woman,trousers,dressed,49900,"màu đen (#272628), màu xám đốm (#666b75)"
1261058003,quần dài jersey ống suông,woman,trousers,highwaisted,49900,"màu xám đậm/kim tuyến (#666b75), màu đen/hạt giả kim cương (#272628)"
1246236007,áo jumper ngắn dệt kim mịn,woman,jacket,jumpers,39900,"màu đỏ (#bc0a28), màu xám đậm đốm (#969696), màu đen (#272628), màu be (#b5a889)"
988242004,áo khoác ôm,woman,blazerswaistcoats,fitted,79900,"màu đen (#272628), màu xanh tím than (#272930), màu kem (#eeede1), màu be nhạt (#b5afa0)"
1193900020,áo hoodie lửng kéo khoá,woman,jacket,hoodies,39900,"màu xám đậm (#4c4d50), màu đen (#272628), màu xám nhạt đốm (#c8c8c8), màu xanh tím than (#2c303e)"
1257144002,váy chữ a dễ mặc,woman,dresses,aline,49900,màu đen (#272628)
1260200003,áo thun ôm,woman,shirt,shortsleeve,14900,"màu xám đậm (#433f44), màu đen (#272628)"
1198432056,áo thun in hình,woman,shirt,printed,14900,"màu đỏ/paris jeux (#bc0a28), màu hồng/courage (#bdafb3)"
1199249021,quần jogger rộng,woman,trousersleggings,,39900,"màu hồng khói nhạt (#beaeb3), màu đen (#272628), màu trắng (#ecedec), màu xám đậm (#4c4d50)"
941666059,slim mom high ankle jeans,woman,trousers,loose,59900,"màu xanh denim đậm (#4c5164), màu xanh denim (#79829d), màu xanh denim nhạt (#79829d), màu xám đậm (#494a4f)"
1238419003,áo cổ tròn sâu,woman,shirt,longsleeve,19900,"màu đen (#272628), màu xanh kaki đậm (#5d584c), màu trắng (#f0f1f0)"
1236364007,áo lệch vai,woman,shirt,shortsleeve,19900,"màu hồng khói nhạt (#bdafb3), màu be nhạt (#ded8c5)"
1217790012,váy buộc dây,woman,dresses,shortdresses,49900,màu xanh dương khói/hoa văn (#94989f)
1107360001,quần dài dệt chéo dáng rộng,woman,plus,bottoms,44900,"màu đen (#272628), màu kem (#ece9e2), màu be nhạt (#beb8a5)"
1254872003,áo thun vân nổi có viền vắt sổ,woman,shirt,shortsleeve,24900,"màu nâu đậm (#53423c), màu kem (#ece9e2), màu đen (#272628)"
1193900001,áo hoodie lửng kéo khoá,woman,jacket,hoodies,39900,"màu đen (#272628), màu xám nhạt đốm (#c8c8c8), màu xám đậm (#4c4d50), màu xanh tím than (#2c303e)"
1246236003,áo jumper ngắn dệt kim mịn,woman,jacket,jumpers,39900,"màu be (#b5a889), màu xám đậm đốm (#969696), màu đen (#272628), màu đỏ (#bc0a28)"
1204904006,áo jersey may nhún vải,woman,shirt,longsleeve,22900,"màu xanh kaki đậm (#5d584c), màu kem (#f0f1f0), màu đen (#272628)"
1272455002,áo gân nổi có chi tiết vắt sổ,woman,shirt,longsleeve,39900,"màu trắng (#f0f1f0), màu đen (#272628), màu hồng khói nhạt (#d6bab6)"
1254872004,áo thun vân nổi có viền vắt sổ,woman,shirt,shortsleeve,24900,"màu kem (#ece9e2), màu nâu đậm (#53423c), màu đen (#272628)"
1240059002,wide ultra high jeans,woman,trousers,ripped,79900,"màu xanh denim nhạt (#8898ac), màu đen (#272628), màu xanh denim (#79829d), màu xanh denim đậm (#4c5164)"
1045459035,wide high jeans,woman,trousers,straight,59900,"màu xanh denim (#79829d), màu xanh denim nhạt (#8898ac), màu xanh denim (#79829d), màu xám denim đậm (#494a4f)"
1158565001,áo dài tay,woman,shirt,longsleeve,19900,"màu đen (#272628), màu trắng (#ecedec), màu xanh dương (#5d718d), màu đen (#272628)"
1258276001,áo hai dây thắt nơ,woman,shirt,vests,24900,"màu kem (#f0f1f0), màu hồng khói nhạt (#d6bab6)"
1219178001,áo hai dây sợi siêu mịn,woman,shirt,vests,19900,"màu đen (#272628), màu trắng (#fdfdfc), màu be đậm (#83786f)"
1220978023,áo sơ mi,woman,shirtblouses,shirt,49900,"màu đen (#272628), màu kem (#eeede1), màu xanh kaki đậm (#49453a), màu kem/kẻ đen (#dfd8c9)"
1248615003,áo tay hến may nhún vải,woman,shirt,shortsleeve,24900,"màu xanh dương nhạt (#9da1b8), màu kem (#f0f1f0), màu hồng khói nhạt (#d6bab6)"
1089794029,áo cổ lọ,woman,shirt,longsleeve,24900,"màu trắng (#ece7e1), màu đen (#272628), màu be nhạt/hoạ tiết da báo (#d1c9b3), màu nâu (#6c5b51)"
456163187,áo chui đầu có mũ,woman,shirt,longsleeve,49900,"màu đỏ rượu (#330f1a), màu đen (#272628), màu trắng (#fdfdfc), màu be (#9f978f)"
